pool	USDA1157	USDA1021	KH35C	HM006-1	1819	1790	1760	1751	1724	1464	1397	1456	1415	1533	1623	1919	1222	1519	1883	1561	1215	1200	1710	1793	1212	M162	1107	1248	1158	1614	T073	1180	1581	1027	1206	M270	1199	1031	1491	1195	3085	1742	1264	1496	1497	1808	1660	1211	1191	1530	1791	1659	1170	1550	1795	1594	1562	1580	1612	1616	1617	1666	KH46C	1777	1655	1688	1692	1719
F_6m_20	0.00308439	0.0047926	0.0303117	0.00444162	0.00868311	0.00478454	0.010645	0.00407828	0.0357983	0.0158995	0.0272264	0.00342208	0.0125009	0.00914166	0.00930668	0.0182326	0.0126136	0.00491822	0.0122867	0.00703775	0.030919	0.027868	0.0074865	0.00789272	0.0451939	0.00134559	0.00624274	0.0585683	0.00646991	0.00596856	0.0069346	0.0108975	0.00407223	0.00610036	0.0221995	0.00677988	0.00733662	0.00353871	0.00923554	0.0155696	0.019231	0.00917329	0.0192162	0.0081498	0.0121558	0.00370332	0.0297894	0.00310465	0.00610396	0.0172164	0.00855937	0.0202177	0.0151134	0.00653869	0.0426872	0.00546911	0.024949	0.0136411	0.00409593	0.00923118	0.0197685	0.0290209	0.031906	0.0457182	0.0432562	0.00931454	0.0088112	0.00403267
F32_2.5m_11	0.00257728	0.00336858	0.0110501	0.00922348	0.00965048	0.00907072	0.00857886	0.0035431	0.0327479	0.00717392	0.0127921	0.00434913	0.00417786	0.00878036	0.0111506	0.0171041	0.0144587	0.00560256	0.00807425	0.00377341	0.0315043	0.0281218	0.00423683	0.0059263	0.0195246	0.00143043	0.00391606	0.0207084	0.00763259	0.00358921	0.0112803	0.00570297	0.00368626	0.00624331	0.00607967	0.00187756	0.00366822	0.00382924	0.0142276	0.0062755	0.0306435	0.00744211	0.0219923	0.0107255	0.0079525	0.00151129	0.296868	0.00459414	0.00457086	0.00874354	0.00388229	0.00483829	0.0215087	0.00791539	0.0201911	0.00188576	0.0154551	0.00994575	0.00418239	0.00918428	0.013032	0.024311	0.0247206	0.0289362	0.0210913	0.00751724	0.00746013	0.00219014
F32_2.5m_12	0.00386668	0.00436243	0.0106687	0.012176	0.0128611	0.00990473	0.0095945	0.00444766	0.0355312	0.00929	0.0135102	0.00381749	0.00499097	0.00991136	0.0124438	0.0234444	0.0143861	0.0056175	0.0149159	0.00525711	0.0420585	0.039532	0.00344131	0.00609912	0.0219094	0.00209552	0.00415456	0.0232468	0.0109828	0.0037696	0.0127327	0.00675903	0.00562989	0.00765612	0.00764105	0.00279685	0.00467427	0.00448477	0.0169996	0.00905132	0.0374965	0.00871567	0.0249037	0.0120963	0.00974129	0.00181574	0.140632	0.00468088	0.00620061	0.011718	0.00385994	0.00720894	0.0389288	0.00799807	0.0194211	0.00333285	0.0201205	0.0122773	0.00460521	0.0102813	0.0139127	0.0296889	0.0260419	0.040668	0.0231928	0.00796637	0.0114705	0.00431107
F32_2.5m_13	0.00350246	0.00430654	0.0100882	0.0130473	0.0177084	0.00938341	0.00914776	0.00462811	0.0342198	0.00957479	0.0132569	0.00449602	0.00426624	0.00661484	0.00922682	0.0270542	0.0128713	0.00735331	0.0150971	0.00595407	0.0423816	0.040823	0.0035405	0.00658033	0.0170998	0.00298465	0.00448194	0.0251893	0.0104943	0.00291764	0.0132758	0.00548118	0.00671568	0.00712885	0.00879035	0.00298821	0.00337686	0.0046958	0.0145431	0.0098987	0.0330124	0.00688927	0.0251376	0.0147929	0.00803087	0.00195819	0.16594	0.00452384	0.00605856	0.00985872	0.00339295	0.00897825	0.0201807	0.00871718	0.016311	0.002729	0.0204853	0.0122214	0.00391814	0.0128174	0.0144481	0.0345508	0.0280197	0.0334955	0.025262	0.00990835	0.00803887	0.00513733
F32_2.5m_14	0.00303464	0.00369727	0.00874306	0.00780184	0.0113519	0.00885708	0.0088476	0.00393903	0.0167251	0.00746359	0.0174906	0.00287604	0.00357642	0.00736182	0.00864147	0.0179889	0.00981617	0.00597182	0.0160183	0.00434627	0.0425845	0.0432296	0.00459045	0.00752014	0.0252779	0.00133481	0.00499259	0.0226147	0.0111424	0.00327687	0.00992307	0.00399626	0.0046711	0.00679381	0.00628464	0.0013807	0.00486382	0.00347573	0.0122016	0.00663576	0.0301052	0.010914	0.0332367	0.0113129	0.00577137	0.00142978	0.197382	0.00416543	0.00431396	0.00846282	0.00321228	0.00629843	0.0317562	0.00714087	0.0215763	0.00251524	0.0247589	0.0134974	0.00304536	0.00906324	0.0140923	0.0342898	0.0344241	0.0378797	0.0264197	0.00608923	0.0129353	0.00257219
F32_2wk_06	0.00394154	0.0068446	0.00756983	0.00970853	0.0192124	0.00774819	0.00868874	0.00456709	0.027879	0.0107274	0.0101353	0.00405577	0.00459668	0.00518815	0.013241	0.0235704	0.00870779	0.00463983	0.0192686	0.00506991	0.0492545	0.0625306	0.00353477	0.00553747	0.0123414	0.00427637	0.00463023	0.0224405	0.0128456	0.00354959	0.0116705	0.00303313	0.00793156	0.00968102	0.0140783	0.0026157	0.00301323	0.00645883	0.0226053	0.00864722	0.0453111	0.00766598	0.0238511	0.0158455	0.00700949	0.00147502	0.0862586	0.00446168	0.00692739	0.010238	0.00310185	0.00566416	0.0182971	0.00774135	0.0159735	0.00427179	0.0174299	0.0166046	0.00394142	0.0145555	0.0172905	0.0360091	0.0419472	0.0555216	0.0298274	0.0135409	0.00942593	0.00377568
F32_2wk_07	0.00396526	0.00842917	0.00910541	0.00898946	0.0162224	0.007559	0.0099916	0.00454739	0.0260388	0.0104029	0.0127476	0.00407362	0.00501157	0.00525637	0.0132727	0.0213056	0.00993512	0.00527483	0.0196616	0.00541231	0.0502192	0.0612715	0.00320823	0.00617626	0.0132517	0.00427027	0.00453491	0.0241279	0.0119979	0.00372202	0.0111674	0.00387483	0.00878599	0.00955354	0.0149818	0.00308845	0.00336264	0.00685057	0.0214899	0.00895004	0.0409227	0.00892981	0.0240218	0.0145602	0.00765539	0.00187067	0.079214	0.00448175	0.00663464	0.0106189	0.0038047	0.00654145	0.0182116	0.00749066	0.0212521	0.00558971	0.0206564	0.0195866	0.00412198	0.0116097	0.0188116	0.0365879	0.0414536	0.0467402	0.0327705	0.0130742	0.00680479	0.00389452
F32_2wk_08	0.00412653	0.00704742	0.00750499	0.0100025	0.022898	0.00805238	0.00955344	0.00492693	0.0235651	0.0135939	0.0115603	0.004168	0.00434545	0.00339719	0.00990461	0.0264115	0.00913053	0.00522704	0.0257689	0.00549441	0.04145	0.0535572	0.00351704	0.00644282	0.0129704	0.00648721	0.00576859	0.021103	0.0136785	0.00309943	0.0142331	0.00300299	0.00913153	0.00991866	0.0196194	0.00316395	0.00320777	0.00705909	0.0206993	0.0107658	0.0460449	0.0070372	0.0221941	0.0161327	0.00701148	0.00201542	0.0736194	0.00461127	0.00868468	0.0105462	0.00272385	0.0060005	0.0230974	0.00756708	0.0110707	0.00557544	0.0236659	0.0216576	0.00380876	0.018783	0.0160854	0.0321204	0.0360511	0.0487317	0.0265939	0.0151529	0.0131029	0.00475936
F32_2wk_09	0.00382283	0.00855486	0.00898713	0.00880808	0.019285	0.00774426	0.00883575	0.00474912	0.0316627	0.0111125	0.0108854	0.00419524	0.00496724	0.00575661	0.0117086	0.0249895	0.00855522	0.00498898	0.0200643	0.00522538	0.0512674	0.0607043	0.00372156	0.00531672	0.0137179	0.00576183	0.00502658	0.0222614	0.0120383	0.00344604	0.0121879	0.00317223	0.00787016	0.00899928	0.0138371	0.00301761	0.00306748	0.00725505	0.0225277	0.00879387	0.0413284	0.00842901	0.0244265	0.014325	0.00712757	0.00176889	0.0851984	0.00457191	0.00739896	0.0103858	0.00351401	0.00588234	0.0163604	0.0074647	0.0171278	0.00438545	0.0205795	0.0155826	0.00372808	0.0136873	0.016751	0.0342119	0.0397269	0.0515799	0.0299967	0.0137153	0.00785009	0.00400666
F32_2wk_10	0.00365675	0.00523764	0.0125088	0.00899167	0.0178896	0.00721819	0.00940205	0.00467903	0.0371495	0.0105485	0.0147825	0.00456912	0.00753083	0.0104965	0.0127289	0.0210311	0.0145648	0.0063825	0.0189771	0.00576983	0.0400248	0.0335902	0.0053117	0.00780917	0.0219061	0.00331607	0.00464264	0.0277701	0.0109715	0.00460232	0.0120502	0.00531367	0.00583145	0.00803983	0.0122009	0.00431089	0.00466781	0.00509097	0.0169936	0.011982	0.0400521	0.0109042	0.029594	0.0121879	0.0100161	0.00256937	0.067131	0.00466936	0.00764355	0.00987108	0.00524294	0.00818341	0.0145937	0.00794844	0.0299907	0.00592032	0.0238511	0.0128888	0.00483232	0.0128928	0.0182099	0.0399083	0.0291292	0.0500692	0.0381382	0.0111917	0.00825087	0.00357867
F32_6m_16	0.00395451	0.00395812	0.00729864	0.00599776	0.00858824	0.00779821	0.00648307	0.00304497	0.0104346	0.0049784	0.028441	0.00374628	0.00325141	0.00877185	0.00385587	0.0148035	0.00719652	0.002599	0.0100101	0.00327753	0.0427864	0.0358735	0.00160085	0.00486326	0.0138358	0.00106011	0.00397959	0.0206725	0.0118958	0.00260436	0.00912208	0.00590714	0.00339909	0.00606563	0.00386482	0.00204167	0.00228988	0.00337061	0.0162137	0.0057951	0.0269935	0.00505192	0.0217488	0.0117674	0.00478735	0.000555563	0.271789	0.00432686	0.00383926	0.00707071	0.00321605	0.00573044	0.0543781	0.00752879	0.0224208	0.00267583	0.0160255	0.0101237	0.00271754	0.00809166	0.0156459	0.0364017	0.0292684	0.0403822	0.0295972	0.00791301	0.00309129	0.00112981
F32_6m_17	0.00317418	0.0038712	0.00942946	0.0061688	0.00980903	0.00754055	0.00947994	0.00392775	0.038135	0.00767594	0.0243183	0.00353118	0.00540879	0.0111346	0.00937477	0.0148779	0.012936	0.00609509	0.0102859	0.00479141	0.0425079	0.0404943	0.00551125	0.00772994	0.022292	0.00111417	0.00320753	0.0250146	0.0118583	0.00302195	0.00971501	0.00762365	0.00392708	0.00726115	0.00455837	0.00288909	0.00410057	0.0036811	0.0446145	0.00810303	0.0288065	0.0127914	0.027204	0.0137909	0.00728331	0.0015776	0.117802	0.00438999	0.00494075	0.0112031	0.00442281	0.00603821	0.0621756	0.00737415	0.0244288	0.00220584	0.021289	0.0125794	0.0032274	0.00744783	0.0176062	0.0327636	0.0313505	0.0261895	0.0354385	0.00702879	0.00550302	0.00194988
F32_6m_18	0.00310279	0.00271915	0.00454068	0.00686716	0.0141603	0.00912964	0.0063311	0.00399334	0.0143129	0.00632133	0.0119718	0.00260123	0.00196312	0.00482533	0.00990562	0.0180914	0.00475783	0.00395877	0.0132212	0.00402858	0.0530432	0.0572159	0.00346631	0.00379972	0.0152704	0.001444	0.00364352	0.024597	0.0119839	0.00264769	0.00958023	0.0031703	0.00439472	0.00702296	0.00582779	0.00196341	0.0024309	0.00357807	0.0160737	0.00644216	0.0448388	0.00565255	0.0221463	0.0139858	0.00331774	0.000845511	0.222877	0.00504314	0.00437093	0.00769276	0.0027237	0.00429888	0.0387016	0.00865527	0.0151142	0.00218621	0.0228459	0.0139441	0.00262777	0.0113631	0.016786	0.0400096	0.0356045	0.0276199	0.0256442	0.00762994	0.00804202	0.00103326
F32_6m_19	0.00315619	0.00336209	0.00522622	0.00537439	0.0106632	0.00730158	0.00812945	0.00346324	0.0139743	0.00690178	0.033612	0.00263442	0.00275017	0.00453505	0.0054342	0.0127106	0.00507066	0.00415409	0.0181521	0.00434664	0.0574385	0.0613601	0.00258265	0.00597752	0.0273477	0.0014474	0.00742648	0.021534	0.0209605	0.00176868	0.00809855	0.00314414	0.00487687	0.00803481	0.00473425	0.00195483	0.00312686	0.00402881	0.0260226	0.00623794	0.0381435	0.00625768	0.0313807	0.0138884	0.00414877	0.00131635	0.120804	0.00441577	0.00497675	0.00919314	0.0033342	0.00732352	0.0415206	0.00539999	0.0147323	0.00272063	0.0199939	0.0127492	0.00227369	0.00846222	0.0126311	0.0316988	0.0428998	0.0640952	0.027116	0.00762941	0.0192398	0.00259927
F32_6m_20	0.00235966	0.00203042	0.00535221	0.00375177	0.0197633	0.00714529	0.0105545	0.0042919	0.0133835	0.00819338	0.0188021	0.00278503	0.00451443	0.0076517	0.00501775	0.018268	0.00629839	0.00435047	0.0224917	0.00283107	0.0368591	0.0355891	0.00599913	0.00558858	0.0280652	0.00560276	0.00700842	0.0288172	0.0140175	0.00128973	0.0206978	0.00639534	0.010602	0.00356589	0.00985201	0.00169688	0.00382366	0.00557175	0.0106256	0.00645266	0.0411532	0.00627459	0.0178943	0.0180249	0.00305263	0.00147704	0.163214	0.00334653	0.00660737	0.0111919	0.00233326	0.00830428	0.0558975	0.00848853	0.0170852	0.00156128	0.01201	0.0266617	0.0016837	0.00758235	0.0111189	0.0247004	0.031246	0.0526203	0.0206748	0.0146026	0.0113828	0.00185235
F4_2.5m_11	0.00323074	0.00263072	0.0354619	0.0341752	0.0252737	0.0215484	0.00316652	0.00373496	0.0969563	0.0133283	0.0088752	0.0040025	0.00452279	0.00940294	0.0457256	0.0148279	0.00792456	0.00299202	0.00125298	0.00299437	0.00641054	0.0119854	0.00158557	0.00212257	0.00298981	0.00403072	0.00773196	0.0462482	0.00655364	0.00969713	0.0365028	0.00877471	0.00347247	0.00680857	0.00191166	0.0169241	0.00559537	0.00385122	0.00473693	0.00655195	0.00433793	0.00346674	0.00838551	0.0055906	0.00984686	0.00458976	0.0888133	0.0106827	0.00225181	0.00478395	0.0257451	0.11461	0.00445452	0.0088542	0.0156404	0.00173461	0.0472193	0.00315989	0.0052402	0.00469929	0.0036183	0.0443782	0.0122541	0.00509886	0.0166615	0.00475704	0.001308	0.0013048
F4_2.5m_12	0.00340104	0.0034342	0.0351141	0.0270603	0.0229452	0.0236344	0.00314917	0.0037406	0.100729	0.0144349	0.00867169	0.00515276	0.0047814	0.00969361	0.0333788	0.0134977	0.00863202	0.00344199	0.000990884	0.00442786	0.00827751	0.00745977	0.00181867	0.00195444	0.00296184	0.00349497	0.00664145	0.0316062	0.00708996	0.00697125	0.0354537	0.0075941	0.00388647	0.00736908	0.00218862	0.0205409	0.00451903	0.00455659	0.00489161	0.00971762	0.00360209	0.0025128	0.013669	0.00563572	0.0234134	0.00542778	0.0832312	0.00751543	0.00327948	0.00525847	0.0338176	0.100231	0.0044925	0.00903588	0.0184052	0.00166567	0.0738363	0.00301499	0.00439159	0.00416113	0.00364272	0.0327107	0.0147717	0.00807111	0.0169182	0.0048334	0.00160135	0.0015474
F4_2.5m_13	0.00427034	0.00401574	0.0406469	0.0259008	0.0194832	0.0302165	0.00399099	0.00419907	0.0803607	0.0147502	0.00815204	0.0053577	0.00521507	0.00947949	0.0308586	0.0138833	0.00972371	0.00415076	0.00123132	0.00421321	0.00723739	0.00854979	0.00183416	0.00231935	0.0032593	0.00379214	0.00864994	0.0335648	0.00855885	0.00710973	0.0358691	0.00799378	0.00404282	0.00699756	0.00243406	0.0193864	0.00572128	0.004488	0.00545956	0.007067	0.00390252	0.00326243	0.0160719	0.00613198	0.0248597	0.00517231	0.0815768	0.00862799	0.00335294	0.00571657	0.0359715	0.089769	0.00647273	0.00955769	0.0189578	0.00209555	0.0731052	0.00345205	0.00442139	0.00482249	0.00413801	0.037463	0.0159718	0.00419273	0.0175527	0.0049204	0.00182432	0.00220189
F4_2.5m_14	0.00319723	0.00287145	0.0407141	0.0208676	0.0235779	0.0204962	0.0031566	0.0042507	0.0939778	0.012629	0.00648204	0.00348999	0.00436928	0.00989685	0.0387812	0.0150816	0.00681612	0.00300992	0.000710005	0.00312857	0.00770438	0.00991647	0.00188928	0.00157255	0.00272712	0.00358662	0.0075722	0.0331373	0.00657444	0.00762975	0.0418044	0.00939912	0.00344833	0.00720644	0.00196032	0.0224997	0.00345056	0.0045263	0.00422282	0.00745064	0.00384279	0.00237177	0.00958934	0.00549154	0.0113987	0.00364399	0.0942308	0.00704311	0.00320786	0.00506563	0.0328964	0.10768	0.00461942	0.00859917	0.0156303	0.00165195	0.0805778	0.00293827	0.00423107	0.00460202	0.00392953	0.0401719	0.0107564	0.00404835	0.0180142	0.00507355	0.00150546	0.00140601
F4_2.5m_15	0.00295015	0.00282503	0.0306609	0.0249203	0.0310021	0.0176931	0.00310778	0.0042751	0.1219	0.0106501	0.0104045	0.00434144	0.00444496	0.011386	0.0441413	0.0125154	0.00916932	0.0038626	0.000932849	0.00377966	0.00809158	0.00995211	0.00213129	0.00174658	0.00237377	0.00350538	0.00741279	0.0404934	0.00639114	0.00900863	0.0285038	0.00797236	0.003935	0.00664406	0.00197266	0.0191642	0.00372539	0.00455261	0.00430248	0.00806856	0.00362194	0.00368723	0.00866832	0.00535799	0.0128643	0.00364504	0.0796008	0.00754671	0.0028279	0.00496778	0.0312256	0.111492	0.00385481	0.00791533	0.0175139	0.00146639	0.0575241	0.00283946	0.00435457	0.00434321	0.00361714	0.0456225	0.0118735	0.00676051	0.014078	0.00451948	0.00154535	0.00175506
F4_6m_16	0.00238878	0.00200812	0.0417602	0.0306539	0.0232265	0.0289377	0.00282318	0.00334074	0.0727111	0.00478946	0.00640609	0.00224677	0.0042904	0.0161714	0.0191552	0.0137651	0.00848266	0.00130949	0.000349046	0.00251012	0.0103766	0.00774131	0.00091068	0.00106804	0.00279027	0.00189258	0.00268956	0.0752403	0.00594869	0.00560049	0.0576607	0.00685636	0.00271977	0.00586339	0.00142637	0.00471517	0.0029985	0.00378665	0.00365351	0.00270127	0.0036413	0.00153401	0.00738252	0.00479579	0.005906	0.00219571	0.149446	0.00589336	0.00204187	0.00802739	0.0306996	0.054845	0.004036	0.0092622	0.0325776	0.00112548	0.0915408	0.00247725	0.00314476	0.00396354	0.00355022	0.0364342	0.0185319	0.00184692	0.016308	0.00358344	0.000787798	0.000455827
F4_6m_17	0.00234966	0.00177572	0.0412121	0.0259554	0.0285877	0.0300666	0.00261877	0.0031646	0.0674202	0.00506435	0.0060461	0.00219696	0.00404908	0.0174994	0.026767	0.0130156	0.00719845	0.00162738	0.000213783	0.00241459	0.00734122	0.00853358	0.000879334	0.00127852	0.002595	0.00203288	0.00243629	0.0885993	0.00580755	0.00668053	0.056566	0.00636333	0.00294505	0.00607237	0.00150522	0.0050171	0.00302319	0.0034737	0.00351643	0.00385823	0.00358958	0.00170473	0.00675154	0.00486783	0.00618588	0.00176969	0.122225	0.00625111	0.00206761	0.00731854	0.0313006	0.067348	0.00397354	0.00897517	0.0302655	0.00117767	0.0959253	0.00260293	0.00312096	0.003493	0.00351259	0.0364613	0.0184273	0.00154668	0.0158851	0.00403744	0.000930492	0.000516025
F4_6m_18	0.00211107	0.00140561	0.0371053	0.0262725	0.0215858	0.0280945	0.00239064	0.00268078	0.0673366	0.00362389	0.00355004	0.00193782	0.00370655	0.0154091	0.0234235	0.0145859	0.00489212	0.000962606	0.000159524	0.00185344	0.00774202	0.00444392	0.000642903	0.000870036	0.00195858	0.00126892	0.00210588	0.0824689	0.00538359	0.00509194	0.082947	0.00692724	0.00263529	0.00540889	0.00115613	0.00554562	0.00211481	0.00263774	0.00234242	0.00229724	0.00285952	0.000958716	0.00581459	0.0041693	0.0053364	0.00177441	0.125385	0.00557769	0.00168466	0.00554398	0.0301514	0.102807	0.00377797	0.00911512	0.023919	0.00102623	0.102517	0.00212519	0.00262416	0.00319847	0.00321901	0.0317149	0.0144592	0.00121018	0.0156211	0.00339402	0.000595314	0.000344247
F4_6m_19	0.00239245	0.00178524	0.0419948	0.0267039	0.0277752	0.0287954	0.00253086	0.00311763	0.0851683	0.00511694	0.00563082	0.00200468	0.00413618	0.0155831	0.0188499	0.0146716	0.0066742	0.00128509	0.00025647	0.00240123	0.0109245	0.00664258	0.000682921	0.000923599	0.0025603	0.00155817	0.00233444	0.0675508	0.0057626	0.00451918	0.0727963	0.00718486	0.00263546	0.00622002	0.00136932	0.00416785	0.00209693	0.00364798	0.00334611	0.00386002	0.00299849	0.0010669	0.00755355	0.00492396	0.00634985	0.00229308	0.136954	0.00550342	0.00186404	0.00751225	0.0339067	0.0581614	0.00393697	0.00950196	0.0269204	0.00105674	0.0996203	0.00248495	0.0026928	0.00320111	0.00326284	0.0274359	0.0203089	0.00188717	0.0158222	0.00403643	0.000692465	0.000393137
FDr_2.5m_11	0.00329945	0.00412056	0.0336263	0.00465688	0.0152549	0.00535967	0.0121115	0.00421718	0.0445133	0.0125408	0.0280351	0.00461383	0.0152357	0.0105634	0.00812274	0.0212381	0.0170739	0.00612121	0.020609	0.0051452	0.0204808	0.0211223	0.00738632	0.00929936	0.0265484	0.00288014	0.00743673	0.0504016	0.0069306	0.00740755	0.00901725	0.00718875	0.00400233	0.00602796	0.0276188	0.00782309	0.00703386	0.00393051	0.0134702	0.0204977	0.0272384	0.00952461	0.0145366	0.0084061	0.0146569	0.00330271	0.0210867	0.00361456	0.00924537	0.00834711	0.00887724	0.0142036	0.0165103	0.00753254	0.0461571	0.00647607	0.0345456	0.0127311	0.00620131	0.015163	0.0166253	0.0331264	0.0174499	0.0509314	0.0307183	0.0109473	0.00575674	0.00312471
FDr_2.5m_12	0.00316515	0.00426315	0.0205198	0.00454293	0.00882669	0.00542202	0.0108331	0.00362516	0.0344623	0.0190671	0.0305538	0.00449123	0.0101184	0.00746522	0.0127022	0.0158299	0.0194655	0.00553584	0.0153899	0.00654687	0.0312568	0.0361139	0.00504908	0.00853816	0.0237867	0.00154758	0.00434944	0.0379699	0.00645805	0.00825828	0.00836282	0.0069317	0.00379363	0.0068368	0.0185182	0.00500339	0.00952105	0.00418583	0.0121304	0.0162128	0.0237738	0.0127942	0.0191907	0.00683382	0.0177286	0.00259854	0.0334325	0.00360366	0.00660528	0.00894548	0.00693645	0.0162869	0.0147005	0.00690984	0.0564603	0.00552358	0.0382285	0.0120762	0.00512208	0.00910256	0.0246561	0.0312034	0.0276584	0.048265	0.048163	0.00929254	0.00408052	0.00217706
FDr_2.5m_13	0.0034819	0.00412423	0.0263199	0.00476041	0.0139996	0.00525855	0.0101322	0.00414221	0.0393564	0.0158201	0.025964	0.00427979	0.0128714	0.0077471	0.00881258	0.0205347	0.0184634	0.00530893	0.0209502	0.00554175	0.0242535	0.0267143	0.00524963	0.00889559	0.0271795	0.00238743	0.00748928	0.049343	0.00713775	0.00769078	0.00830742	0.00654534	0.00406798	0.00610903	0.0302059	0.00521637	0.00813806	0.00427585	0.0125723	0.0197449	0.0327959	0.00946566	0.0147436	0.00886412	0.0154944	0.00279593	0.0257952	0.00366977	0.00877241	0.0085626	0.00763135	0.0150802	0.0151742	0.00723553	0.0401756	0.00536673	0.0393351	0.0146039	0.00471659	0.0159017	0.0172354	0.0277761	0.021319	0.0520464	0.0345558	0.012562	0.00605913	0.00287263
FDr_2.5m_14	0.0033417	0.00395536	0.0269827	0.00479473	0.0144083	0.00566706	0.0102306	0.00400699	0.0386927	0.0154912	0.0245156	0.00458472	0.0132626	0.00770721	0.00784061	0.0266199	0.016073	0.00520432	0.0221213	0.00543177	0.0235915	0.0269897	0.00565385	0.00911157	0.0246557	0.00286274	0.00704512	0.0450157	0.00793384	0.00675344	0.00914038	0.00543532	0.00460317	0.00614126	0.03699	0.00494505	0.00702518	0.0047017	0.0127988	0.0201746	0.0317807	0.00962666	0.0141319	0.008416	0.0150202	0.00269219	0.0262458	0.00339738	0.0097238	0.00744804	0.00714773	0.0176348	0.0126401	0.00814056	0.0384906	0.00541964	0.0392775	0.0155446	0.0048924	0.0160695	0.0177403	0.0309939	0.0179048	0.0566594	0.0282695	0.0140637	0.00523565	0.00289185
FDr_2.5m_15	0.00323709	0.00407188	0.0286615	0.00460781	0.0133483	0.00527564	0.0114582	0.00412132	0.0380931	0.0150856	0.0302679	0.0046814	0.0159445	0.00875187	0.00816711	0.0215812	0.0199979	0.00611536	0.0166391	0.00541903	0.0248937	0.0253147	0.00774368	0.00993502	0.0267752	0.00255066	0.00595018	0.0464653	0.00713025	0.00734407	0.00813146	0.00604634	0.00385996	0.00643383	0.0245325	0.00732674	0.00831179	0.00432353	0.0129724	0.0194337	0.0284243	0.0133609	0.0165621	0.00838857	0.0161792	0.00291204	0.025053	0.00383674	0.00924407	0.0089127	0.00794914	0.0151925	0.0137361	0.00739866	0.0511239	0.00524149	0.0387817	0.0121669	0.00579596	0.0131975	0.0190813	0.0316894	0.0187711	0.043948	0.0337209	0.0108108	0.00526042	0.00225978
FDr_6m_16	0.0027461	0.00370953	0.0245747	0.00445474	0.00864918	0.00472341	0.0130037	0.00348592	0.0343499	0.016284	0.0333838	0.00379367	0.0107434	0.00832186	0.0103783	0.0179739	0.0168504	0.0042168	0.0215773	0.00437679	0.0204039	0.0219124	0.00609134	0.00447687	0.0218689	0.00197636	0.00718796	0.0487009	0.00606305	0.00952706	0.00832047	0.0102241	0.003505	0.00602014	0.0273951	0.00714291	0.00612305	0.0035275	0.0123652	0.0180876	0.019706	0.00605968	0.0134393	0.00629067	0.0132515	0.00259433	0.0250196	0.00291003	0.00994432	0.00981582	0.00720697	0.0401144	0.0151858	0.00715249	0.0573771	0.00470382	0.0427459	0.0151022	0.00477575	0.0130781	0.0219193	0.029164	0.0168684	0.0507363	0.04904	0.00923183	0.00485668	0.00319251
FDr_6m_17	0.00281586	0.0033323	0.029834	0.00461396	0.00895321	0.00478265	0.012411	0.00365247	0.0389215	0.0156486	0.0333004	0.00365991	0.0105054	0.00961679	0.00969568	0.0173424	0.0175756	0.00433975	0.0220789	0.00421446	0.0219014	0.0217018	0.00589597	0.00385985	0.018864	0.00191067	0.00621089	0.047565	0.00613347	0.0105876	0.00864591	0.00940031	0.00327465	0.00613266	0.0211988	0.00748278	0.00612391	0.0035748	0.0120749	0.0207299	0.0172218	0.00631931	0.0151936	0.00628625	0.0137573	0.00239326	0.0254123	0.00324751	0.00825317	0.0103639	0.00831865	0.0394723	0.0142287	0.0070005	0.0581017	0.00448098	0.0362027	0.0124546	0.00521607	0.012125	0.0195819	0.034162	0.0180439	0.0504235	0.0535842	0.00927281	0.0048861	0.00343194
FDr_6m_18	0.00258608	0.00353077	0.0298063	0.00450793	0.00803495	0.00452603	0.0126368	0.00332958	0.0339913	0.0172761	0.0328626	0.00345638	0.0099156	0.00888519	0.0117661	0.0150703	0.016057	0.00404993	0.0198627	0.00436955	0.0209224	0.0243758	0.00523696	0.00409085	0.0213744	0.0016175	0.00649832	0.0496356	0.00563405	0.0105512	0.00848554	0.00912275	0.00302335	0.0059793	0.0199365	0.00613982	0.00702767	0.00364524	0.0118888	0.0173768	0.0185896	0.00630211	0.0152157	0.00569194	0.0139066	0.00263305	0.0246218	0.00321309	0.00754694	0.00984528	0.00752373	0.0392934	0.0166488	0.00682929	0.053037	0.0041276	0.0416142	0.0137101	0.00484261	0.0119882	0.0233558	0.0332314	0.0221233	0.0479748	0.0611757	0.0084727	0.00463553	0.0027661
FDr_6m_19	0.00296638	0.00387236	0.0220036	0.00452333	0.00720005	0.00498232	0.0117413	0.00355474	0.0272189	0.0223336	0.0322903	0.00383684	0.00979838	0.00862918	0.0169358	0.0155964	0.0206498	0.00463092	0.015627	0.00527603	0.0266096	0.0263602	0.00467397	0.00577971	0.0210783	0.00171156	0.00528244	0.0510414	0.00562635	0.0147508	0.0086416	0.00937403	0.00338803	0.0066081	0.0153185	0.00658462	0.00879195	0.00359758	0.0120619	0.0189892	0.01744	0.00715015	0.018013	0.00582628	0.0152156	0.00241102	0.0269878	0.00320777	0.0067158	0.0116305	0.00713674	0.0315033	0.014213	0.00652392	0.0556748	0.00438047	0.0408977	0.0127958	0.00616476	0.00946763	0.023747	0.0356883	0.0224429	0.0397116	0.0619292	0.00663032	0.00390639	0.00265105
